n,died,year,species_name,annual_mean_temp,tot_annual_pp,prior_mu
9,4,2007,Abies balsamifera,3.02466669082642,1054.93333333333,0.0896061797636543
6,2,2012,Abies balsamifera,3.37153849234948,1095.61538461538,0.103534470820292
12,1,2007,Abies balsamifera,3.71866669654846,1010.6,0.0896061797636543
13,0,2012,Abies balsamifera,4.13615388136644,1053.23076923077,0.103534470820292
8,1,2007,Abies balsamifera,3.50333334604899,1025.86666666667,0.0896061797636543
11,3,2012,Abies balsamifera,3.90692307398869,1066.76923076923,0.103534470820292
1,1,2007,Abies balsamifera,2.8853333234787,1111.4,0.0896061797636543
7,1,2007,Abies balsamifera,3.16733336448669,1047.4,0.0896061797636543
9,1,2012,Abies balsamifera,3.49538463812608,1081.84615384615,0.103534470820292
8,8,2007,Abies balsamifera,3.91666663487752,1067.06666666667,0.0896061797636543
1,0,2007,Abies balsamifera,4.53200001716614,1078.46666666667,0.0896061797636543
4,0,2012,Abies balsamifera,4.97230770037724,1113.30769230769,0.103534470820292
2,2,2007,Abies balsamifera,3.86066665649414,1048.8,0.0896061797636543
8,0,2007,Abies balsamifera,4.47200005849202,1062.73333333333,0.0896061797636543
1,0,2007,Abies balsamifera,3.9633333047231,1014,0.0896061797636543
1,1,2009,Abies balsamifera,4.8773333867391,1095.8,0.0949475757138162
5,3,2012,Abies balsamifera,3.09230769597567,1119.84615384615,0.103534470820292
10,1,2007,Abies balsamifera,2.48999998569489,1102.4,0.0896061797636543
14,3,2012,Abies balsamifera,2.79923074062054,1130.15384615385,0.103534470820292
4,2,2007,Abies balsamifera,2.59333336353302,1097.93333333333,0.0896061797636543
3,0,2012,Abies balsamifera,2.91153850922218,1128.92307692308,0.103534470820292
2,1,2012,Abies balsamifera,4.26230766223027,1048.92307692308,0.103534470820292
2,0,2007,Abies balsamifera,2.7739999850591,1105,0.0896061797636543
5,2,2012,Abies balsamifera,3.13461538461538,1135.07692307692,0.103534470820292
1,1,2007,Abies balsamifera,3.95266669591268,1033.2,0.0896061797636543
2,0,2007,Abies balsamifera,4.54999996821086,1058.86666666667,0.0896061797636543
8,0,2005,Abies balsamifera,3.08466664950053,1024.86666666667,0.0845538699622135
10,0,2010,Abies balsamifera,3.45399998029073,1086.26666666667,0.0977313180932363
2,1,2007,Abies balsamifera,2.74466667175293,1136.06666666667,0.0896061797636543
4,0,2012,Abies balsamifera,3.03999998019292,1154.15384615385,0.103534470820292
1,1,2007,Abies balsamifera,3.05799999237061,1097.8,0.0896061797636543
2,2,2007,Abies balsamifera,2.87200002670288,1086.46666666667,0.0896061797636543
2,2,2007,Abies balsamifera,3.90399998029073,1049.93333333333,0.0896061797636543
1,0,2005,Abies balsamifera,4.58199998537699,1040.46666666667,0.0845538699622135
3,0,2010,Abies balsamifera,5.08066668510437,1097.66666666667,0.0977313180932363
7,0,2007,Abies balsamifera,2.99666668574015,1133.73333333333,0.0896061797636543
9,0,2012,Abies balsamifera,3.29076922856844,1144.53846153846,0.103534470820292
6,1,2004,Abies balsamifera,3.33733332951864,975.6,0.0821316167041284
7,0,2009,Abies balsamifera,3.57733333905538,1041.4,0.0949475757138162
17,15,2007,Abies balsamifera,3.13666671117147,1121.86666666667,0.0896061797636543
3,1,2012,Abies balsamifera,3.43461542863112,1136,0.103534470820292
3,0,2007,Abies balsamifera,4.77866667111715,1081.26666666667,0.0896061797636543
5,0,2012,Abies balsamifera,5.22000001027034,1117.30769230769,0.103534470820292
8,0,2007,Abies balsamifera,3.59799998601278,1010.6,0.0896061797636543
12,0,2012,Abies balsamifera,3.99538456476652,1054.07692307692,0.103534470820292
3,0,2007,Abies balsamifera,3.09733331998189,1084.46666666667,0.0896061797636543
4,0,2012,Abies balsamifera,3.44153844393217,1122,0.103534470820292
1,0,2012,Abies balsamifera,3.73461541762719,1078.76923076923,0.103534470820292
7,7,2007,Abies balsamifera,3.59933333396912,1070.2,0.0896061797636543
7,1,2007,Abies balsamifera,2.96933334668477,1113.2,0.0896061797636543
15,0,2012,Abies balsamifera,3.28307694655198,1131.07692307692,0.103534470820292
4,4,2007,Abies balsamifera,4.2979999701182,1060.4,0.0896061797636543
4,0,2006,Abies balsamifera,3.1313333829244,1060.8,0.0870447990008203
14,0,2011,Abies balsamifera,3.38500004155295,1099.21428571429,0.100592966315231
11,1,2007,Abies balsamifera,3.2513333161672,1029.53333333333,0.0896061797636543
14,2,2012,Abies balsamifera,3.62769229595478,1075.61538461538,0.103534470820292
1,0,2006,Abies balsamifera,2.98666667143504,1051.46666666667,0.0870447990008203
2,0,2011,Abies balsamifera,3.28642856223243,1096.28571428571,0.100592966315231
6,2,2012,Abies balsamifera,4.06538462638855,1060.76923076923,0.103534470820292
5,4,2012,Abies balsamifera,3.20000002934383,1124.07692307692,0.103534470820292
11,1,2007,Abies balsamifera,4.9539999961853,1083.8,0.0896061797636543
14,0,2012,Abies balsamifera,5.38538463299091,1112.07692307692,0.103534470820292
2,0,2012,Abies balsamifera,3.80769227101253,1070.92307692308,0.103534470820292
8,4,2007,Abies balsamifera,4.71866672833761,1074.53333333333,0.0896061797636543
7,1,2012,Abies balsamifera,5.16846161622268,1113.69230769231,0.103534470820292
7,0,2007,Abies balsamifera,3.62400000890096,1020.73333333333,0.0896061797636543
10,1,2012,Abies balsamifera,4.02615383955149,1058.46153846154,0.103534470820292
6,0,2007,Abies balsamifera,2.7279999812444,1103.8,0.0896061797636543
12,1,2012,Abies balsamifera,3.081538438797,1134.07692307692,0.103534470820292
2,0,2007,Abies balsamifera,3.5439999739329,1021.13333333333,0.0896061797636543
3,3,2007,Abies balsamifera,3.62799998919169,1066.46666666667,0.0896061797636543
2,0,2007,Abies balsamifera,3.21066665649414,1046.73333333333,0.0896061797636543
4,0,2012,Abies balsamifera,3.58230768717252,1091.53846153846,0.103534470820292
2,2,2007,Abies balsamifera,3.22733330726624,1031.26666666667,0.0896061797636543
1,0,2007,Abies balsamifera,3.16200002034505,1138.73333333333,0.0896061797636543
2,0,2012,Abies balsamifera,3.45692311800443,1154,0.103534470820292
3,1,2007,Abies balsamifera,3.69333330790202,1076.33333333333,0.0896061797636543
2,1,2012,Abies balsamifera,4.1107692351708,1106.07692307692,0.103534470820292
2,2,2007,Abies balsamifera,3.53866667747498,1049.06666666667,0.0896061797636543
3,0,2006,Abies balsamifera,5.0453332901001,1060.53333333333,0.0870447990008203
9,0,2011,Abies balsamifera,5.44857140949794,1096.21428571429,0.100592966315231
6,0,2007,Abies balsamifera,4.69266661008199,1079.26666666667,0.0896061797636543
8,2,2012,Abies balsamifera,5.12461533913246,1105.30769230769,0.103534470820292
4,2,2007,Abies balsamifera,2.87266667683919,1105,0.0896061797636543
2,2,2012,Abies balsamifera,3.2192307802347,1135.07692307692,0.103534470820292
5,0,2004,Abies balsamifera,2.74600001176198,1048,0.0821316167041284
8,1,2009,Abies balsamifera,2.90266667207082,1113.26666666667,0.0949475757138162
12,0,2008,Abies balsamifera,2.93333334922791,1154.33333333333,0.0922398232971371
1,0,2008,Abies balsamifera,4.86799996693929,1089.46666666667,0.0922398232971371
7,0,2008,Abies balsamifera,2.98400002320607,1059.13333333333,0.0922398232971371
7,4,2008,Abies balsamifera,3.36866666475932,1037.13333333333,0.0922398232971371
3,0,2008,Abies balsamifera,3.5246666431427,1048.8,0.0922398232971371
7,1,2008,Abies balsamifera,3.66666666666667,1078.93333333333,0.0922398232971371
3,0,2004,Abies balsamifera,3.91800001462301,1023.53333333333,0.0821316167041284
6,0,2009,Abies balsamifera,4.24333333969116,1077.66666666667,0.0949475757138162
1,1,2008,Abies balsamifera,5.1733333269755,1085.53333333333,0.0922398232971371
8,4,2008,Abies balsamifera,5.10333334604899,1088.66666666667,0.0922398232971371
5,3,2008,Abies balsamifera,4.30599999427795,1054.93333333333,0.0922398232971371
17,0,2008,Abies balsamifera,3.16933336257935,1129.4,0.0922398232971371
7,0,2008,Abies balsamifera,3.51266665458679,1037.13333333333,0.0922398232971371
4,2,2005,Abies balsamifera,3.20199999809265,998.266666666667,0.0845538699622135
2,2,2010,Abies balsamifera,3.61000000635783,1059.93333333333,0.0977313180932363
3,3,2008,Abies balsamifera,3.06133332252502,1105,0.0922398232971371
6,1,2008,Abies balsamifera,3.06133332252502,1097.86666666667,0.0922398232971371
1,0,2008,Abies balsamifera,3.56266668637594,1018.06666666667,0.0922398232971371
1,0,2008,Abies balsamifera,3.06733333269755,1063.33333333333,0.0922398232971371
16,0,2009,Abies balsamifera,3.10799999237061,1152.6,0.0949475757138162
3,1,2008,Abies balsamifera,3.0313333272934,1091.33333333333,0.0922398232971371
10,10,2008,Abies balsamifera,2.92933332920074,1128.53333333333,0.0922398232971371
6,4,2008,Abies balsamifera,5.07333337465922,1089.46666666667,0.0922398232971371
16,11,2005,Abies balsamifera,3.43799996376038,1042.73333333333,0.0845538699622135
25,4,2008,Abies balsamifera,3.04266668955485,1140,0.0922398232971371
41,13,2006,Abies balsamifera,2.9746666431427,1092.8,0.0870447990008203
31,19,2011,Abies balsamifera,3.21357141222273,1125.92857142857,0.100592966315231
6,6,2009,Abies balsamifera,2.51133331457774,1128.86666666667,0.0949475757138162
1,1,2008,Abies balsamifera,3.47666664123535,1045.8,0.0922398232971371
18,2,2008,Abies balsamifera,3.321333360672,1071.8,0.0922398232971371
17,2,2008,Abies balsamifera,3.99199997584025,1069.13333333333,0.0922398232971371
4,0,2008,Abies balsamifera,4.20133334795634,1080.6,0.0922398232971371
19,1,2004,Abies balsamifera,2.60799996852875,1050.26666666667,0.0821316167041284
20,2,2009,Abies balsamifera,2.80533332029978,1118.2,0.0949475757138162
1,0,2008,Abies balsamifera,4.67599999109904,1077.6,0.0922398232971371
3,1,2008,Abies balsamifera,2.61800002257029,1122,0.0922398232971371
5,0,2010,Abies balsamifera,2.98799997965495,1122.26666666667,0.0977313180932363
11,0,2008,Abies balsamifera,3.47666664123535,1044.6,0.0922398232971371
3,0,2008,Abies balsamifera,3.67399997711182,1026.2,0.0922398232971371
7,0,2008,Abies balsamifera,4.80333333015442,1085.33333333333,0.0922398232971371
14,0,2005,Abies balsamifera,3.73799997965495,996.533333333333,0.0845538699622135
22,4,2010,Abies balsamifera,4.16999999682109,1049.4,0.0977313180932363
2,1,2008,Abies balsamifera,2.75533333619436,1119.66666666667,0.0922398232971371
9,1,2008,Abies balsamifera,2.48466665744782,1125.4,0.0922398232971371
7,2,2008,Abies balsamifera,3.37933332125346,1051.46666666667,0.0922398232971371
10,0,2008,Abies balsamifera,2.88266667524974,1125.4,0.0922398232971371
6,2,2008,Abies balsamifera,3.60133334795634,1081.2,0.0922398232971371
1,0,2008,Abies balsamifera,3.63999993006388,1029.46666666667,0.0922398232971371
8,7,2008,Abies balsamifera,2.53866664568583,1129.13333333333,0.0922398232971371
13,9,2008,Abies balsamifera,3.31999998092651,1074,0.0922398232971371
2,2,2005,Abies balsamifera,3.63466668128967,1011.73333333333,0.0845538699622135
1,0,2010,Abies balsamifera,4.0766666730245,1060.26666666667,0.0977313180932363
4,1,2008,Abies balsamifera,5.23133331934611,1093.06666666667,0.0922398232971371
10,5,2008,Abies balsamifera,3.83000003496806,1024.06666666667,0.0922398232971371
20,2,2008,Abies balsamifera,3.84533332188924,1027.66666666667,0.0922398232971371
8,1,2008,Abies balsamifera,4.35733337402344,1079.73333333333,0.0922398232971371
4,3,2008,Abies balsamifera,3.92866665522258,1024.2,0.0922398232971371
5,2,2008,Abies balsamifera,3.57066667874654,1035.06666666667,0.0922398232971371
3,0,2008,Abies balsamifera,3.01066665649414,1103.8,0.0922398232971371
11,0,2006,Abies balsamifera,2.97666664123535,1073.13333333333,0.0870447990008203
31,0,2011,Abies balsamifera,3.23285714217595,1114.14285714286,0.100592966315231
3,2,2008,Abies balsamifera,3.68466663360596,1073.93333333333,0.0922398232971371
4,0,2008,Abies balsamifera,3.93933329582214,1054.13333333333,0.0922398232971371
4,1,2005,Abies balsamifera,3.34600003560384,1027.93333333333,0.0845538699622135
9,0,2010,Abies balsamifera,3.77800003687541,1077.06666666667,0.0977313180932363
6,0,2008,Abies balsamifera,2.98000000317891,1118.2,0.0922398232971371
3,1,2008,Abies balsamifera,4.58200003306071,1069.26666666667,0.0922398232971371
4,1,2005,Abies balsamifera,3.51466665267944,1040.8,0.0845538699622135
5,0,2010,Abies balsamifera,3.97199999491374,1100.93333333333,0.0977313180932363
2,0,2008,Abies balsamifera,4.77266662915548,1078.06666666667,0.0922398232971371
30,2,2008,Abies balsamifera,2.76266665458679,1122.8,0.0922398232971371
5,0,2011,Abies balsamifera,3.31357147012438,1081.28571428571,0.100592966315231
3,0,2008,Abies balsamifera,4.37266662915548,1078.4,0.0922398232971371
9,2,2008,Abies balsamifera,3.10733327865601,1121.2,0.0922398232971371
17,12,2008,Abies balsamifera,3.86733333269755,1034.53333333333,0.0922398232971371
1,0,2011,Abies balsamifera,4.23142857210977,1087.35714285714,0.100592966315231
1,0,2008,Abies balsamifera,3.16266668637594,1059.13333333333,0.0922398232971371
2,2,2008,Abies balsamifera,3.14400005340576,1142.6,0.0922398232971371
4,0,2008,Abies balsamifera,3.03866669336955,1091.53333333333,0.0922398232971371
4,0,2008,Abies balsamifera,3.26933331489563,1056.33333333333,0.0922398232971371
3,3,2008,Abies balsamifera,5.01266667048136,1088.66666666667,0.0922398232971371
12,0,2005,Abies balsamifera,4.95533336003621,1049.86666666667,0.0845538699622135
14,2,2010,Abies balsamifera,5.45,1107.4,0.0977313180932363
11,6,2008,Abies balsamifera,3.63933335940043,1041.6,0.0922398232971371
19,0,2008,Abies balsamifera,3.55400002797445,1040.33333333333,0.0922398232971371
11,1,2004,Abies balsamifera,2.99799998601278,1065.33333333333,0.0821316167041284
11,0,2009,Abies balsamifera,3.10799999237061,1124.93333333333,0.0949475757138162
8,1,2008,Abies balsamifera,5.03599999745687,1086.8,0.0922398232971371
8,0,2008,Abies balsamifera,2.6300000111262,1114.2,0.0922398232971371
9,1,2005,Abies balsamifera,4.53800001144409,1051.4,0.0845538699622135
8,4,2010,Abies balsamifera,5.05400005976359,1114.8,0.0977313180932363
7,2,2006,Abies balsamifera,3.61533330281576,1037.46666666667,0.0870447990008203
8,0,2011,Abies balsamifera,3.95785711492811,1072,0.100592966315231
1,0,2006,Abies balsamifera,3.98799999554952,1050.06666666667,0.0870447990008203
6,0,2011,Abies balsamifera,4.29785714830671,1067.21428571429,0.100592966315231
10,7,2004,Abies balsamifera,4.21133332252502,1033.6,0.0821316167041284
5,3,2009,Abies balsamifera,4.56999999682109,1105.2,0.0949475757138162
3,2,2004,Abies balsamifera,2.8686666727066,1085.73333333333,0.0821316167041284
11,1,2005,Abies balsamifera,4.91599995295207,1053.33333333333,0.0845538699622135
11,0,2010,Abies balsamifera,5.41666663487752,1114.93333333333,0.0977313180932363
9,5,2006,Abies balsamifera,2.68200000921885,1042.2,0.0870447990008203
4,1,2011,Abies balsamifera,2.95642855337688,1087.78571428571,0.100592966315231
1,0,2005,Abies balsamifera,4.14333337148031,1054.06666666667,0.0845538699622135
2,2,2010,Abies balsamifera,4.62200005849202,1108.46666666667,0.0977313180932363
3,0,2005,Abies balsamifera,3.05066666603088,1077.26666666667,0.0845538699622135
8,0,2010,Abies balsamifera,3.3306666692098,1127.93333333333,0.0977313180932363
2,0,2006,Abies balsamifera,3.64266665776571,1040.66666666667,0.0870447990008203
3,1,2011,Abies balsamifera,3.97571427481515,1073.5,0.100592966315231
9,0,2006,Abies balsamifera,3.0846666653951,1044.66666666667,0.0870447990008203
16,5,2011,Abies balsamifera,3.34571426255362,1087.57142857143,0.100592966315231
4,0,2005,Abies balsamifera,3.14066664377848,1044.93333333333,0.0845538699622135
7,2,2010,Abies balsamifera,3.57533330917358,1087.4,0.0977313180932363
2,0,2004,Abies balsamifera,4.0520000298818,1007.73333333333,0.0821316167041284
11,1,2004,Abies balsamifera,2.46266665458679,1062.53333333333,0.0821316167041284
11,1,2009,Abies balsamifera,2.64266668160756,1130.26666666667,0.0949475757138162
6,0,2006,Abies balsamifera,2.68066666126251,1091.13333333333,0.0870447990008203
9,4,2011,Abies balsamifera,2.93857139348984,1131.78571428571,0.100592966315231
18,2,2005,Abies balsamifera,3.46533335049947,993.266666666667,0.0845538699622135
21,3,2010,Abies balsamifera,3.9,1053.33333333333,0.0977313180932363
5,1,2006,Abies balsamifera,3.09666665395101,1074,0.0870447990008203
15,0,2005,Abies balsamifera,4.96266663869222,1041.66666666667,0.0845538699622135
24,1,2010,Abies balsamifera,5.48533334732056,1108.93333333333,0.0977313180932363
5,0,2006,Abies balsamifera,3.11466668446859,1032.2,0.0870447990008203
7,3,2011,Abies balsamifera,3.40142858028412,1079.42857142857,0.100592966315231
1,0,2006,Abies balsamifera,2.80266664822896,1113.66666666667,0.0870447990008203
3,0,2011,Abies balsamifera,3.03999997888293,1144.07142857143,0.100592966315231
2,2,2010,Abies balsamifera,3.37266662915548,1088.33333333333,0.0977313180932363
5,3,2004,Abies balsamifera,3.00600004196167,999.8,0.0821316167041284
3,0,2009,Abies balsamifera,3.24733335177104,1065.26666666667,0.0949475757138162
3,2,2004,Abies balsamifera,3.05266671180725,1054.33333333333,0.0821316167041284
1,1,2006,Abies balsamifera,3.86733330090841,1055.66666666667,0.0870447990008203
31,0,2005,Abies balsamifera,3.34600003560384,995.4,0.0845538699622135
34,33,2010,Abies balsamifera,3.76066668828328,1059.4,0.0977313180932363
11,0,2006,Abies balsamifera,2.75200001398722,1110.33333333333,0.0870447990008203
13,3,2011,Abies balsamifera,2.98714285237449,1141.57142857143,0.100592966315231
6,2,2005,Abies balsamifera,3.02600000699361,1015.73333333333,0.0845538699622135
4,3,2010,Abies balsamifera,3.41333336830139,1081.26666666667,0.0977313180932363
19,4,2006,Abies balsamifera,3.46600003242493,997.4,0.0870447990008203
16,4,2011,Abies balsamifera,3.7778571673802,1045.85714285714,0.100592966315231
2,0,2010,Abies balsamifera,3.82999998728434,1048.06666666667,0.0977313180932363
3,0,2004,Abies balsamifera,3.73799997965495,969.6,0.0821316167041284
6,1,2009,Abies balsamifera,4.00199999809265,1029.06666666667,0.0949475757138162
21,5,2005,Abies balsamifera,2.79133333365122,1072.93333333333,0.0845538699622135
28,10,2010,Abies balsamifera,3.09266668160756,1125.33333333333,0.0977313180932363
7,0,2004,Abies balsamifera,3.37466667493184,947.733333333333,0.0821316167041284
10,1,2009,Abies balsamifera,3.66666665077209,1025.13333333333,0.0949475757138162
3,1,2006,Abies balsamifera,3.57599997520447,996.333333333333,0.0870447990008203
10,1,2011,Abies balsamifera,3.89785712105887,1043.42857142857,0.100592966315231
3,0,2004,Abies balsamifera,4.8359999815623,1045.53333333333,0.0821316167041284
5,0,2009,Abies balsamifera,5.16200000445048,1110.6,0.0949475757138162
4,2,2010,Abies balsamifera,2.87399997711182,1138.13333333333,0.0977313180932363
1,1,2005,Abies balsamifera,2.74466669559479,1022,0.0845538699622135
5,0,2006,Abies balsamifera,3.76533331871033,1059.66666666667,0.0870447990008203
8,0,2011,Abies balsamifera,4.11285715443747,1089.64285714286,0.100592966315231
2,1,2005,Abies balsamifera,3.15133333206177,993.933333333333,0.0845538699622135
1,1,2010,Abies balsamifera,3.57666664123535,1061.6,0.0977313180932363
1,0,2010,Abies balsamifera,2.87399997711182,1140,0.0977313180932363
9,2,2006,Abies balsamifera,3.29000000953674,1036,0.0870447990008203
7,2,2011,Abies balsamifera,3.61499999250684,1081.21428571429,0.100592966315231
7,1,2005,Abies balsamifera,3.23133330345154,1028.46666666667,0.0845538699622135
10,1,2010,Abies balsamifera,3.66866664886475,1077.06666666667,0.0977313180932363
25,1,2006,Abies balsamifera,3.07733330726624,1066,0.0870447990008203
25,9,2011,Abies balsamifera,3.33071425982884,1103.64285714286,0.100592966315231
9,0,2006,Abies balsamifera,3.68066671689351,1036.86666666667,0.0870447990008203
17,7,2011,Abies balsamifera,4.01642860685076,1072.35714285714,0.100592966315231
15,0,2006,Abies balsamifera,3.8306666692098,1008.73333333333,0.0870447990008203
19,5,2011,Abies balsamifera,4.15499998841967,1046.85714285714,0.100592966315231
3,0,2005,Abies balsamifera,3.63333331743876,1047.13333333333,0.0845538699622135
6,1,2010,Abies balsamifera,4.08800001144409,1101.86666666667,0.0977313180932363
1,0,2004,Abies balsamifera,2.76266667048136,1061.4,0.0821316167041284
3,2,2009,Abies balsamifera,2.94800001780192,1129.06666666667,0.0949475757138162
5,0,2009,Abies balsamifera,4.24333333969116,1087.86666666667,0.0949475757138162
8,1,2005,Abies balsamifera,2.89933333396912,1027.13333333333,0.0845538699622135
12,0,2010,Abies balsamifera,3.28733334541321,1089.73333333333,0.0977313180932363
13,1,2004,Abies balsamifera,2.57666666507721,990.133333333333,0.0821316167041284
15,10,2009,Abies balsamifera,2.78466665744781,1064.73333333333,0.0949475757138162
4,0,2006,Abies balsamifera,3.88533334732056,1061.06666666667,0.0870447990008203
6,1,2011,Abies balsamifera,4.23142857210977,1087.35714285714,0.100592966315231
9,0,2006,Abies balsamifera,2.71466662883759,1093.26666666667,0.0870447990008203
17,10,2011,Abies balsamifera,2.98071426153183,1131.64285714286,0.100592966315231
7,1,2006,Abies balsamifera,2.73399999936422,1122.93333333333,0.0870447990008203
7,2,2011,Abies balsamifera,2.9514285496303,1148.42857142857,0.100592966315231
8,0,2004,Abies balsamifera,2.76933333873749,1067.4,0.0821316167041284
10,8,2009,Abies balsamifera,2.90400000413259,1126.8,0.0949475757138162
5,0,2009,Abies balsamifera,3.10800001621246,1082.8,0.0949475757138162
3,0,2011,Abies balsamifera,3.94285716329302,1045.85714285714,0.100592966315231
3,1,2005,Abies balsamifera,2.64466665585836,1063,0.0845538699622135
2,2,2010,Abies balsamifera,2.94999998410543,1114.26666666667,0.0977313180932363
6,0,2004,Abies balsamifera,3.50266668001811,956.133333333333,0.0821316167041284
13,2,2009,Abies balsamifera,3.78933332761129,1031.46666666667,0.0949475757138162
14,0,2006,Abies balsamifera,2.91866666475932,1077.93333333333,0.0870447990008203
21,0,2011,Abies balsamifera,3.15785712855203,1111.78571428571,0.100592966315231
7,0,2004,Abies balsamifera,4.11066668828328,1024.06666666667,0.0821316167041284
8,0,2009,Abies balsamifera,4.45000006357829,1086,0.0949475757138162
12,2,2006,Abies balsamifera,3.8206666469574,1070.06666666667,0.0870447990008203
13,1,2011,Abies balsamifera,4.15357143538339,1095.85714285714,0.100592966315231
3,0,2011,Abies balsamifera,3.10928573778697,1125.92857142857,0.100592966315231
13,12,2004,Abies balsamifera,3.32399996121724,977.466666666667,0.0821316167041284
6,1,2006,Abies balsamifera,4.24133334159851,1030.6,0.0870447990008203
8,1,2011,Abies balsamifera,4.56571432522365,1052.64285714286,0.100592966315231
1,0,2009,Abies balsamifera,3.07599999109904,1154.46666666667,0.0949475757138162
5,0,2006,Abies balsamifera,2.81199999650319,1123.93333333333,0.0870447990008203
6,4,2011,Abies balsamifera,3.02928567784173,1147.35714285714,0.100592966315231
11,0,2006,Abies balsamifera,4.55533334414164,1056.73333333333,0.0870447990008203
22,1,2011,Abies balsamifera,4.92642855644226,1081.57142857143,0.100592966315231
1,1,2004,Abies balsamifera,4.84399998982747,1022.2,0.0821316167041284
4,0,2005,Abies balsamifera,3.33200000127157,996.4,0.0845538699622135
8,4,2010,Abies balsamifera,3.74000000953674,1056.4,0.0977313180932363
20,20,2004,Abies balsamifera,2.94933334986369,1059.06666666667,0.0821316167041284
3,0,2009,Abies balsamifera,3.121333360672,1122.6,0.0949475757138162
15,2,2006,Abies balsamifera,3.30733335812887,1025.86666666667,0.0870447990008203
25,1,2011,Abies balsamifera,3.62857142516545,1064.07142857143,0.100592966315231
3,2,2010,Abies balsamifera,4.08800001144409,1097.4,0.0977313180932363
2,1,2010,Abies balsamifera,4.90066665013631,1106.26666666667,0.0977313180932363
4,0,2006,Abies balsamifera,3.1613333384196,1068.2,0.0870447990008203
5,0,2011,Abies balsamifera,3.41857143810817,1104.28571428571,0.100592966315231
2,0,2004,Abies balsamifera,2.60933334827423,1095.46666666667,0.0821316167041284
3,2,2009,Abies balsamifera,2.72733333110809,1152.6,0.0949475757138162
11,1,2006,Abies balsamifera,2.73399999936422,1087.66666666667,0.0870447990008203
15,8,2011,Abies balsamifera,2.965714267322,1120.57142857143,0.100592966315231
16,2,2004,Abies balsamifera,3.6193333307902,980.2,0.0821316167041284
16,3,2009,Abies balsamifera,3.9039999961853,1035.26666666667,0.0949475757138162
16,7,2005,Abies balsamifera,4.00533336003621,1020.13333333333,0.0845538699622135
13,0,2010,Abies balsamifera,4.43600001335144,1060.6,0.0977313180932363
32,16,2006,Abies balsamifera,2.57266666094462,1058.8,0.0870447990008203
16,11,2011,Abies balsamifera,2.84785712616784,1102.64285714286,0.100592966315231
4,0,2009,Abies balsamifera,3.65733332633972,1068.73333333333,0.0949475757138162
1,0,2006,Abies balsamifera,3.77866662343343,1023.46666666667,0.0870447990008203
3,0,2011,Abies balsamifera,4.09857141971588,1052.57142857143,0.100592966315231
2,0,2004,Abies balsamifera,3.45466663042704,1017.33333333333,0.0821316167041284
3,0,2009,Abies balsamifera,3.76733331680298,1081.66666666667,0.0949475757138162
13,2,2005,Abies balsamifera,2.98333331743876,1045.2,0.0845538699622135
11,4,2010,Abies balsamifera,3.31133330663045,1104.46666666667,0.0977313180932363
2,0,2006,Abies balsamifera,4.97733333905538,1074.33333333333,0.0870447990008203
8,0,2011,Abies balsamifera,2.80142858198711,1122.5,0.100592966315231
4,0,2005,Abies balsamifera,3.46133327484131,1007.46666666667,0.0845538699622135
3,0,2004,Abies balsamifera,3.78133331934611,1026.8,0.0821316167041284
12,0,2009,Abies balsamifera,4.03466663360596,1060.26666666667,0.0949475757138162
21,2,2005,Abies balsamifera,3.5206666469574,1041.33333333333,0.0845538699622135
19,0,2010,Abies balsamifera,3.96399998664856,1083,0.0977313180932363
3,2,2004,Abies balsamifera,2.7513333717982,1019.2,0.0821316167041284
9,0,2009,Abies balsamifera,2.90800000031789,1108.2,0.0949475757138162
30,11,2005,Abies balsamifera,2.8859999815623,1057.6,0.0845538699622135
26,3,2010,Abies balsamifera,3.19666665395101,1113.06666666667,0.0977313180932363
6,1,2005,Abies balsamifera,3.02533330917358,1041.13333333333,0.0845538699622135
5,1,2010,Abies balsamifera,3.4246666431427,1105.93333333333,0.0977313180932363
1,0,2006,Abies balsamifera,3.6346666653951,1011.33333333333,0.0870447990008203
4,0,2011,Abies balsamifera,3.96714287144797,1052.85714285714,0.100592966315231
2,0,2006,Abies balsamifera,2.75200001398722,1107.33333333333,0.0870447990008203
5,0,2011,Abies balsamifera,2.98714285237449,1139.71428571429,0.100592966315231
10,4,2011,Abies balsamifera,3.37000003882817,1125.14285714286,0.100592966315231
1,1,2009,Abies balsamifera,4.65733332633972,1096.26666666667,0.0949475757138162
1,0,2010,Abies balsamifera,5.55133336385091,1116.2,0.0977313180932363
1,0,2006,Abies balsamifera,6.36799999872843,1073.13333333333,0.0870447990008203
6,0,2011,Abies balsamifera,6.66071428571429,1134.5,0.100592966315231
3,0,2010,Abies balsamifera,6.31066668828328,1122.6,0.0977313180932363
3,0,2005,Abies balsamifera,3.62466669082642,1021.66666666667,0.0845538699622135
5,0,2010,Abies balsamifera,4.09000002543131,1086.13333333333,0.0977313180932363
1,1,2006,Abies balsamifera,3.86133335431417,1033.93333333333,0.0870447990008203
5,1,2006,Abies balsamifera,4.96666663487752,1035.73333333333,0.0870447990008203
2,1,2004,Abies balsamifera,5.53199996948242,999,0.0821316167041284
1,1,2005,Abies balsamifera,5.78266668319702,1018.6,0.0845538699622135
1,1,2005,Abies balsamifera,5.27999998728434,1063.06666666667,0.0845538699622135
3,0,2005,Abies balsamifera,5.50800002415975,1051.33333333333,0.0845538699622135
